,Season,TeamID,Season_ELO
2449,1992,1184,1520.0938632669267
2450,1993,1184,1534.8607600517528
2451,1994,1184,1491.7710554851524
2452,1995,1184,1402.582406447614
2453,1996,1184,1367.466772270784
2454,1997,1184,1278.8317635472813
2455,1998,1184,1282.3007219685678
2456,1999,1184,1158.3369416540843
2457,2000,1184,1120.3983534095735
2458,2001,1184,1116.4532151125964
2459,2002,1184,1115.3643368940361
2460,2003,1184,1187.1981987486765
2461,2004,1184,1301.780299591128
2462,2005,1184,1442.221445092339
2463,2006,1184,1373.7353986008948
2464,2007,1184,1447.9012952172084
2465,2008,1184,1373.2587534140332
2466,2009,1184,1438.1880859513124
2467,2010,1184,1448.9079621224191
2468,2011,1184,1382.6346799805322
2469,2012,1184,1321.8053951653876
2470,2013,1184,1481.5091978427167
2471,2014,1184,1564.6251256290957
2472,2015,1184,1592.5657609145958
2473,2016,1184,1485.1683589042166
2474,2017,1184,1369.7972289021561
2475,2018,1184,1322.9796057668784
2476,1985,1185,1507.9163723794954
2477,1986,1185,1437.0491130138737
2478,1987,1185,1487.6941892284012
2479,1988,1185,1594.7763135763403
2480,1989,1185,1535.3518759217432
2481,1990,1185,1540.7425386290956
2482,1991,1185,1680.6357758126549
2483,1992,1185,1480.1098064635737
2484,1993,1185,1476.8169519417183
2485,1994,1185,1508.8373814027348
2486,1995,1185,1574.3542324285063
2487,1996,1185,1707.078137482235
2488,1997,1185,1674.1379678971064
2489,1998,1185,1691.1129029925066
2490,1999,1185,1496.7039975395517
2491,2000,1185,1510.8239243017645
2492,2001,1185,1330.488552996597
2493,2002,1185,1252.5915888016166
2494,2003,1185,1354.02495871497
2495,2004,1185,1407.0903388420268
2496,2005,1185,1385.4580958715835
2497,2006,1185,1366.3742085545025
2498,2007,1185,1385.7875934130423
2499,2008,1185,1430.3770533222296
2500,2009,1185,1342.9067651968955
2501,2010,1185,1418.538095505575
2502,2011,1185,1343.9862567085613
2503,2012,1185,1369.3580954247175
2504,2013,1185,1393.3394457995928
2505,2014,1185,1501.4903733636597
2506,2015,1185,1527.8053025750162
2507,2016,1185,1525.8966660405026
2508,2017,1185,1526.4331486277144
2509,2018,1185,1579.3450071741265
2510,1985,1186,1429.190123252295
2511,1986,1186,1485.7909740126775
2512,1987,1186,1290.3148277079483
2513,1988,1186,1217.7838723309003
2514,1989,1186,1240.554575888731
2515,1990,1186,1455.526896048217
2516,1991,1186,1400.9824799329322
2517,1992,1186,1307.9501055251337
2518,1993,1186,1241.157271835324
2519,1994,1186,1177.9636778513445
2520,1995,1186,1212.2058194729957
2521,1996,1186,1146.8719611742456
2522,1997,1186,1198.9423113874166
2523,1998,1186,1318.332762268339
2524,1999,1186,1315.3709070693014
2525,2000,1186,1430.941031027992
2526,2001,1186,1502.3886062867637
2527,2002,1186,1497.8922464891095
2528,2003,1186,1524.7846167221026
2529,2004,1186,1545.7625680308386
2530,2005,1186,1406.3734432194333
2531,2006,1186,1447.7661716567236
2532,2007,1186,1448.5820184945792
2533,2008,1186,1394.4385436208681
2534,2009,1186,1360.6721152335215
2535,2010,1186,1311.219124284833
2536,2011,1186,1339.0859657182962
2537,2012,1186,1399.3318750340811
2538,2013,1186,1323.0896982475022
2539,2014,1186,1384.7938512517262
2540,2015,1186,1519.2376195946495
2541,2016,1186,1471.9872558427976
2542,2017,1186,1498.1738880606174
2543,2018,1186,1510.0481959247597
2544,1985,1187,1360.0742413500946
2545,1986,1187,1349.5274116547735
2546,1987,1187,1386.110679055787
2547,1988,1187,1333.4558573823988
2548,1989,1187,1408.0623688667677
2549,1990,1187,1409.3510768023352
2550,1991,1187,1402.6160712900996
2551,1992,1187,1367.9710537870735
2552,1993,1187,1413.7335406482987
2553,1994,1187,1480.9707498244247
2554,1995,1187,1507.0002923259617
2555,1996,1187,1477.8556006534584
2556,1997,1187,1528.8380818022176
2557,1998,1187,1463.4868739966805
2558,1999,1187,1483.6300222987704
2559,2000,1187,1392.8301953306232
2560,2001,1187,1422.9500207429744
2561,2002,1187,1436.6604281452253
2562,2003,1187,1457.7387459743798
2563,2004,1187,1509.853760792132
2564,2005,1187,1462.0739716530657
2565,2006,1187,1370.8541540257884
2566,2007,1187,1260.2419377078147
2567,2008,1187,1326.4848360527883
2568,2009,1187,1373.2812617354314
2569,2010,1187,1355.8314264901014
2570,2011,1187,1490.0003671096654
2571,2012,1187,1510.1507713125093
2572,2013,1187,1559.5153531247508
2573,2014,1187,1499.815551343854
2574,2015,1187,1497.9746307718372
2575,2016,1187,1444.8509788160554
2576,2017,1187,1483.2152286301898
2577,2018,1187,1383.506596269772
2578,2009,1188,1367.9288807072678
2579,2010,1188,1243.053424963738
2580,2011,1188,1155.7381849724593
2581,2012,1188,1185.7441651881759
2582,2013,1188,1182.2470732512784
2583,2014,1188,1220.636134177237
2584,2015,1188,1279.5109203417433
2585,2016,1188,1222.9510611449714
2586,2017,1188,1192.2615352773764
2587,2018,1188,1198.8593630904088
2588,2000,1189,1411.6048980341384
2589,2001,1189,1268.8433656456496
2590,2002,1189,1271.9769959954117
2591,2003,1189,1286.849460086222
2592,2004,1189,1311.0887139515596
2593,2005,1189,1291.0235326216261
2594,2006,1189,1371.8795788139741
2595,2007,1189,1299.178882842636
2596,2008,1189,1363.9231878087996
2597,2009,1189,1328.2871117737604
2598,2010,1189,1299.4967234985336
2599,2011,1189,1346.488578268561
2600,2012,1189,1358.586731205768
2601,2013,1189,1439.1856916719519
2602,2014,1189,1462.898963155133
2603,2015,1189,1413.9737227226008
2604,2016,1189,1435.2166404639877
2605,2017,1189,1493.866221044453
2606,2018,1189,1408.0314352338444
2607,1985,1190,1395.0479074232587
2608,1986,1190,1407.6128192604767
2609,1987,1190,1301.393965738678
2610,1988,1190,1345.8436801019834
2611,1989,1190,1443.473555437203
2612,1990,1190,1618.9448151743893
2613,1991,1190,1733.4256479594558
2614,1992,1190,1746.701953902011
2615,1993,1190,1650.7244834665025
2616,1994,1190,1584.5684183524515
2617,1995,1190,1517.5809154301953
2618,1996,1190,1371.1190358945905
2619,1997,1190,1258.9068105453773
2620,1998,1190,1299.534733234431
2621,1999,1190,1397.2902934730653
2622,2000,1190,1401.9584039314548
2623,2001,1190,1454.43189604921
2624,2002,1190,1513.032343567198
2625,2003,1190,1536.5029644480758
2626,2004,1190,1636.778459455312
2627,2005,1190,1450.6782571939686
2628,2006,1190,1453.4134758063797
2629,2007,1190,1479.9879092763001
2630,2008,1190,1500.0161630729879
2631,2009,1190,1559.412358405459
2632,2010,1190,1525.1196848359377
2633,2011,1190,1570.3196691734279
2634,2012,1190,1521.4870827497336
2635,2013,1190,1330.5129415444515
2636,2014,1190,1385.2757698737926
2637,2015,1190,1389.1516225714356
2638,2016,1190,1473.8158295522092
2639,2017,1190,1603.2850039577827
2640,2018,1190,1607.42362271533
2641,1985,1191,1437.1383649637419
2642,1986,1191,1374.5597101778017
2643,1987,1191,1443.976051375796
2644,1988,1191,1570.8830064805309
2645,1989,1191,1690.0317014798343
2646,1990,1191,1569.6282792925433
2647,1991,1191,1489.2575029120778
2648,1992,1191,1668.590852068018
2649,1993,1191,1724.8831810220154
2650,1994,1191,1704.6214767591002
2651,1995,1191,1709.974352909909
2652,1996,1191,1624.8768439946612
2653,1997,1191,1576.0918406027006
2654,1998,1191,1542.6972009371593
2655,1999,1191,1607.570113060588
2656,2000,1191,1569.9996041576696
2657,2001,1191,1513.3851293125979
2658,2002,1191,1404.135073560575
2659,2003,1191,1446.5843992826337
2660,2004,1191,1404.1718722107435
2661,2005,1191,1411.384451827154
2662,2006,1191,1408.4521777747896
2663,2007,1191,1506.71287132689
2664,2008,1191,1453.360491688072
2665,2009,1191,1566.1940065412155
2666,2010,1191,1477.991530313423
2667,2011,1191,1529.3226465401879
2668,2012,1191,1581.5800692528592
2669,2013,1191,1627.4776801325618
2670,2014,1191,1535.361864969806
2671,2015,1191,1583.6268343187896
2672,2016,1191,1671.9201748632238
2673,2017,1191,1570.4742202684297
2674,2018,1191,1553.0620249055783
2675,1985,1192,1554.925768258435
2676,1986,1192,1596.5692449384596
2677,1987,1192,1588.8723672701833
2678,1988,1192,1609.7522678276748
2679,1989,1192,1557.4391695348224
2680,1990,1192,1498.4916833620682
2681,1991,1192,1537.9977566241155
2682,1992,1192,1427.5012385080317
2683,1993,1192,1340.7302825495872
2684,1994,1192,1346.0142821052793
2685,1995,1192,1374.557746444181
2686,1996,1192,1258.206622721846
2687,1997,1192,1362.3968777796445
2688,1998,1192,1502.8934500953228
2689,1999,1192,1402.5397376232472
2690,2000,1192,1436.6004507308228
2691,2001,1192,1372.8151455499653
2692,2002,1192,1192.01511347203
2693,2003,1192,1264.4668206116803
2694,2004,1192,1334.6162923254474
2695,2005,1192,1410.7362429859272
2696,2006,1192,1438.2433676823966
2697,2007,1192,1357.3056002360493
2698,2008,1192,1237.5766115328904
2699,2009,1192,1152.7170838106467
2700,2010,1192,1178.1496706014773
2701,2011,1192,1104.182363805815
2702,2012,1192,1045.7092771960788
2703,2013,1192,1047.6358117283141
2704,2014,1192,1163.239799323392
2705,2015,1192,1152.5116041576446
2706,2016,1192,1297.7773554697885
2707,2017,1192,1280.2257036409453
2708,2018,1192,1295.575905733605
2709,1985,1193,1435.7925940441417
2710,1986,1193,1556.9741027687166
2711,1987,1193,1523.6537706302802
2712,1988,1193,1395.2367267437592
2713,1989,1193,1323.7006413558736
2714,1990,1193,1315.9241787875287
2715,1991,1193,1309.828090373182
2716,1992,1193,1352.5634028775758
2717,1993,1193,1407.4203761037354
2718,1994,1193,1335.1078416434618
2719,1995,1193,1356.7507371505837
2720,1996,1193,1471.0180223382663
2721,1997,1193,1430.169136304976
2722,1998,1193,1407.1039479379626
2723,1999,1193,1406.632017676222
2724,2000,1193,1464.846322281475
2725,2001,1193,1444.0009810660058
2726,2002,1193,1449.153553569332
2727,2003,1193,1511.7126360046132
2728,2004,1193,1570.0811338368442
2729,2005,1193,1516.7750976179627
2730,2006,1193,1399.45797626562
2731,2007,1193,1418.971147190583
2732,2008,1193,1415.0451024519264
2733,2009,1193,1445.2863690169768
2734,2010,1193,1547.574489531831
2735,2011,1193,1592.1434510539673
2736,2012,1193,1612.757516208765
2737,2013,1193,1516.7631906404301
2738,2014,1193,1363.3757388198924
2739,2015,1193,1297.4611034568193
2740,2016,1193,1417.1942462752372
2741,2017,1193,1429.6082738360049
2742,2018,1193,1435.317027793245
2743,1994,1194,1262.874071136174
2744,1995,1194,1212.5795733085351
2745,1996,1194,1252.9853576068758
2746,1997,1194,1335.7441553552503
2747,1998,1194,1203.5237831924137
2748,1999,1194,1146.5760476859175
2749,2000,1194,1034.1076107613326
2750,2001,1194,1074.118163596033
2751,2002,1194,1269.199861506977
2752,2003,1194,1216.971562093061
2753,2004,1194,1251.5296301878914
2754,2005,1194,1308.4217357689956
2755,2006,1194,1370.464978371906
2756,2007,1194,1432.4761710532982
2757,2008,1194,1415.3778145501387
2758,2009,1194,1303.856682550898
2759,2010,1194,1393.803810250653
2760,2011,1194,1502.975576290556
2761,2012,1194,1434.1653980320523
2762,2013,1194,1417.3789092360462
2763,2014,1194,1402.5907179447938
2764,2015,1194,1351.5030314345358
2765,2016,1194,1319.1124938036426
2766,2017,1194,1329.9045850318207
2767,2018,1194,1328.6105050052156
2768,2008,1195,1332.5365380137935
2769,2009,1195,1264.1520696809716
2770,2010,1195,1208.0144002541251
2771,2011,1195,1236.5895737404303
2772,2012,1195,1327.7477610645735
2773,2013,1195,1484.6572822619855
2774,2014,1195,1491.720893900956
2775,2015,1195,1515.475146195263
2776,2016,1195,1502.6106100911375
2777,2017,1195,1547.9795941351147
2778,2018,1195,1549.4237412047985
2779,1985,1196,1551.8749501327125
2780,1986,1196,1589.170748561376
2781,1987,1196,1683.3685349256
2782,1988,1196,1717.483643678294
2783,1989,1196,1702.4708623607921
2784,1990,1196,1534.6105858659744
2785,1991,1196,1548.325428496358
2786,1992,1196,1608.6173356523468
2787,1993,1196,1654.1591415623188
2788,1994,1196,1783.7164920628904
2789,1995,1196,1792.890849427548
2790,1996,1196,1700.186285357084
2791,1997,1196,1633.0144622885655
2792,1998,1196,1657.7313842700514
2793,1999,1196,1777.6065645663305
2794,2000,1196,1885.012428417112
2795,2001,1196,1934.2843670392433
2796,2002,1196,1942.224763762022
2797,2003,1196,1959.6231018253043
2798,2004,1196,1922.8189843501357
2799,2005,1196,1964.3137380952646
2800,2006,1196,1993.502325585684
2801,2007,1196,2016.4342766444638
2802,2008,1196,1881.934527974847
2803,2009,1196,1877.9370247680902
2804,2010,1196,1836.4373496541757
2805,2011,1196,1909.8234288616939
2806,2012,1196,1902.0949370346846
2807,2013,1196,1983.8512875153804
2808,2014,1196,2068.3635478396677
2809,2015,1196,1895.603354067273
2810,2016,1196,1833.9474907985382
2811,2017,1196,1944.4844759725202
2812,2018,1196,1899.6780194526757
2813,1985,1197,1454.0809856078567
2814,1986,1197,1400.4549834294755
2815,1987,1197,1422.763819604128
2816,1988,1197,1464.3381338682186
2817,1989,1197,1479.737886246611
2818,1990,1197,1477.1757369522084
2819,1991,1197,1433.6893499353273
2820,1992,1197,1427.0156048390486
2821,1993,1197,1305.2588149835815
2822,1994,1197,1178.2432816425926
2823,1995,1197,1108.0799275437355
2824,1996,1197,1070.781659211322
2825,1997,1197,1115.1010717426784
2826,1998,1197,1181.473614867988
2827,1999,1197,1223.2252225819416
2828,2000,1197,1159.634395356663
2829,2001,1197,1077.0023370724384
2830,2002,1197,1139.3754754786055
2831,2003,1197,1269.3879002618844
2832,2004,1197,1312.7241411387429
2833,2005,1197,1277.8488799177362
2834,2006,1197,1274.240723944733
2835,2007,1197,1329.2051618664057
2836,2008,1197,1297.8795676159286
2837,2009,1197,1205.6320994564126
2838,2010,1197,1147.3109621305173
2839,2011,1197,1127.034740461808
2840,2012,1197,1106.7882792806674
2841,2013,1197,1083.731403011096
2842,2014,1197,1156.5940476745916
2843,2015,1197,1037.946897501706
2844,2016,1197,1002.74532338855
2845,2017,1197,1011.7278215414804
2846,2018,1197,1045.2162430894298
2847,1988,1198,1373.8080477960866
2848,1989,1198,1305.2432870184068
2849,1990,1198,1201.9681428829097
2850,1991,1198,1161.815898569186
2851,1992,1198,1177.0811971722837
2852,1993,1198,1297.8774921609127
2853,1994,1198,1304.4909094814227
2854,1995,1198,1304.9251754873585
2855,1996,1198,1260.7301727409647
2856,1997,1198,1408.4626943775627
2857,1998,1198,1528.2503266897481
2858,1999,1198,1563.2620384993786
2859,2000,1198,1521.547902394219
2860,2001,1198,1414.7312091353192
2861,2002,1198,1357.6990362309798
2862,2003,1198,1345.1344701112857
2863,2004,1198,1258.7970205517013
2864,2005,1198,1337.8194362752404
2865,2006,1198,1325.6946742858204
2866,2007,1198,1330.6449572450044
2867,2008,1198,1330.2213013353464
2868,2009,1198,1350.5449606234163
2869,2010,1198,1280.8026226237882
2870,2011,1198,1294.583737811865
2871,2012,1198,1336.4709332230575
2872,2013,1198,1431.98364534198
2873,2014,1198,1439.550004984707
2874,2015,1198,1413.0997085371623
2875,2016,1198,1400.069154874002
2876,2017,1198,1323.4836251098634
2877,2018,1198,1336.6165782535666
2878,1985,1199,1509.1766001960987
2879,1986,1199,1465.434348448028
2880,1987,1199,1568.7752984643428
2881,1988,1199,1643.959461033462
2882,1989,1199,1730.8213750304744
2883,1990,1199,1654.8715991371168
2884,1991,1199,1700.5041229989733
2885,1992,1199,1775.2904874451203
2886,1993,1199,1827.6712197407444
2887,1994,1199,1766.5118398557947
2888,1995,1199,1702.5357857067936
2889,1996,1199,1707.7858518996443
2890,1997,1199,1750.280090960142
2891,1998,1199,1764.8620004902912
2892,1999,1199,1712.7121082068302
2893,2000,1199,1664.1382530218748
2894,2001,1199,1606.3048987890554
2895,2002,1199,1581.8477350449302
2896,2003,1199,1642.7072894326711
2897,2004,1199,1714.0501527171602
2898,2005,1199,1644.7793087435675
2899,2006,1199,1737.7902990817968
2900,2007,1199,1787.5197940452513
2901,2008,1199,1786.930882496272
2902,2009,1199,1844.8609729402833
2903,2010,1199,1859.7967626270906
2904,2011,1199,1861.7242859047687
2905,2012,1199,1907.620817951284
2906,2013,1199,1765.8253014938105
2907,2014,1199,1799.3117068112215
2908,2015,1199,1748.068951732945
2909,2016,1199,1767.789951495866
2910,2017,1199,1866.0924456552498
2911,2018,1199,1857.4824553031247
2912,1985,1200,1570.7545125597414
2913,1986,1200,1512.5242930189813
2914,1987,1200,1498.402599057594
2915,1988,1200,1525.2537942375304
2916,1989,1200,1500.2077435095482
2917,1990,1200,1569.4824827843552
2918,1991,1200,1626.1744520239386
2919,1992,1200,1598.8959074170762
2920,1993,1200,1472.637043999529
2921,1994,1200,1390.2899352569973
2922,1995,1200,1329.8084407182344
2923,1996,1200,1281.0634030745239
2924,1997,1200,1274.8961102863148
2925,1998,1200,1316.1431473743696
2926,1999,1200,1419.9893857437385
2927,2000,1200,1506.6887835575017
2928,2001,1200,1492.2421285634316
2929,2002,1200,1447.454048275077
2930,2003,1200,1313.3539922065993
2931,2004,1200,1320.510196452427
2932,2005,1200,1458.1226916978862
2933,2006,1200,1558.4083348145111
2934,2007,1200,1596.484521881617
2935,2008,1200,1541.1749987054238
2936,2009,1200,1323.3988331012072
2937,2010,1200,1237.696929664673
2938,2011,1200,1248.9853129713804
2939,2012,1200,1307.8617862461756
2940,2013,1200,1326.0825792302437
2941,2014,1200,1345.554908245448
2942,2015,1200,1400.6815650933186
2943,2016,1200,1504.4289710649434
2944,2017,1200,1478.2941239182992
2945,2018,1200,1400.8714342223286
2946,1985,1201,1577.3299833076362
2947,1986,1201,1509.7341279077637
2948,1987,1201,1399.8068096396441
2949,1988,1201,1392.241675995212
2950,1989,1201,1473.3162829102398
2951,1990,1201,1464.3082044692117
2952,1991,1201,1515.481595703161
2953,1992,1201,1493.369747210146
2954,1993,1201,1452.214890077902
2955,1994,1201,1592.1268316712428
2956,1995,1201,1525.4563941237082
2957,1996,1201,1587.641349675886
2958,1997,1201,1628.2727591272471
2959,1998,1201,1662.908802800266
2960,1999,1201,1671.7998196200463
2961,2000,1201,1695.777102318641
2962,2001,1201,1755.338093533212
2963,2002,1201,1681.4591562897212
2964,2003,1201,1684.5674982269068
2965,2004,1201,1623.2833927985323
2966,2005,1201,1579.4106160976023
2967,2006,1201,1568.2417845887073
2968,2007,1201,1624.0974685585693
2969,2008,1201,1542.2281936312168
2970,2009,1201,1457.9894740954767
2971,2010,1201,1482.3358311164275
2972,2011,1201,1486.8145867935427
2973,2012,1201,1478.5488642025562
2974,2013,1201,1532.7943390571654
2975,2014,1201,1586.5436451298199
2976,2015,1201,1559.8460894865025
2977,2016,1201,1661.28974759915
2978,2017,1201,1669.904407919087
2979,2018,1201,1698.5824122479266
2980,1985,1202,1370.681190234776
2981,1986,1202,1346.4951601489993
2982,1987,1202,1438.6037465616878
2983,1988,1202,1467.9541484539411
2984,1989,1202,1452.6589867400394
2985,1990,1202,1413.6053540142598
2986,1991,1202,1525.9313833485423
2987,1992,1202,1543.9915221535427
2988,1993,1202,1487.4265786220585
2989,1994,1202,1406.1274077947307
2990,1995,1202,1374.5746744778012
2991,1996,1202,1329.8390511183838
2992,1997,1202,1297.905911811527
2993,1998,1202,1241.514518286559
2994,1999,1202,1288.138326643567
2995,2000,1202,1319.580785479417
2996,2001,1202,1309.4643715993273
2997,2002,1202,1360.3196010210052
2998,2003,1202,1370.6941839150777
2999,2004,1202,1420.2651435516123
3000,2005,1202,1435.4026586146597
3001,2006,1202,1415.6430245813515
3002,2007,1202,1419.0220532164956
3003,2008,1202,1311.41677120845
3004,2009,1202,1223.8696893642373
3005,2010,1202,1285.258582364093
3006,2011,1202,1460.7557301625675
3007,2012,1202,1418.097870959034
3008,2013,1202,1238.285904613993
3009,2014,1202,1198.7084394102687
3010,2015,1202,1205.087339792888
3011,2016,1202,1332.106158884148
3012,2017,1202,1439.8586677427104
3013,2018,1202,1530.6353507168442
3014,1985,1203,1516.5919350082743
3015,1986,1203,1465.5094362966988
3016,1987,1203,1415.5183780587492
3017,1988,1203,1427.3303444998476
3018,1989,1203,1269.0469510638231
3019,1990,1203,1365.0556053224445
3020,1991,1203,1528.5561894066407
3021,1992,1203,1543.3792686205265
3022,1993,1203,1660.2582345005812
3023,1994,1203,1694.1058204783617
3024,1995,1203,1670.3926891689364
3025,1996,1203,1767.5374613262657
3026,1997,1203,1752.9947061958276
3027,1998,1203,1788.512924423732
3028,1999,1203,1782.211499850174
3029,2000,1203,1687.6513214125496
3030,2001,1203,1653.4187131004655
3031,2002,1203,1546.0525336118815
3032,2003,1203,1560.4552585209508
3033,2004,1203,1669.663878778398
3034,2005,1203,1781.5968240345335
3035,2006,1203,1846.1032778605886
3036,2007,1203,1787.7051327472645
3037,2008,1203,1597.1207408451057
3038,2009,1203,1502.9548780026228
3039,2010,1203,1531.5132902413864
3040,2011,1203,1537.3976017328393
3041,2012,1203,1500.3288423090946
3042,2013,1203,1541.337666862423
3043,2014,1203,1692.84307495542
3044,2015,1203,1704.7566630131828
3045,2016,1203,1725.5712639474796
3046,2017,1203,1692.1168857844914
3047,2018,1203,1600.303348573477
3048,1985,1204,1598.5807588892842
3049,1986,1204,1539.791070009654
3050,1987,1204,1547.0565536563713
3051,1988,1204,1615.9351359036275
3052,1989,1204,1648.778096411497
3053,1990,1204,1573.3079703117423
3054,1991,1204,1556.2594174368403
3055,1992,1204,1599.7937489408441
3056,1993,1204,1592.4408446429595
3057,1994,1204,1530.8656582267722
3058,1995,1204,1340.9973003474165
3059,1996,1204,1192.1155077651592
3060,1997,1204,1191.2016927021289
3061,1998,1204,1225.2324472040202
3062,1999,1204,1253.9102123116947
3063,2000,1204,1317.0898110259147
3064,2001,1204,1373.5580259460608
3065,2002,1204,1425.7422219363737
3066,2003,1204,1406.6436744836785
3067,2004,1204,1500.630166705952
3068,2005,1204,1499.141173487297
3069,2006,1204,1551.5346453515776
3070,2007,1204,1466.5976990461456
3071,2008,1204,1498.3940827402876
3072,2009,1204,1325.2111949432135
3073,2010,1204,1262.574408569672
3074,2011,1204,1165.047571046802
3075,2012,1204,1293.8204033233699
3076,2013,1204,1338.867708497302
3077,2014,1204,1313.0707860030764
3078,2015,1204,1442.0790421128313
3079,2016,1204,1398.763019066829
3080,2017,1204,1436.589085687508
3081,2018,1204,1512.2369215531983
3082,2003,1205,1320.4863522049802
3083,2004,1205,1261.0231716693204
3084,2005,1205,1379.8196784412917
3085,2006,1205,1401.8527514016155
3086,2007,1205,1311.8377992606534
3087,2008,1205,1396.8250068687598
3088,2009,1205,1350.843263952005
3089,2010,1205,1240.4922734962552
3090,2011,1205,1259.4657813938309
3091,2012,1205,1249.880982978702
3092,2013,1205,1389.0812632722996
3093,2014,1205,1384.3171803879302
3094,2015,1205,1389.4533290856866
3095,2016,1205,1368.090198162729
3096,2017,1205,1421.9846538177876
3097,2018,1205,1351.0398141029077
3098,1985,1206,1569.545816812109
3099,1986,1206,1595.5842707737704
3100,1987,1206,1563.4054713740102
3101,1988,1206,1586.60543947462
3102,1989,1206,1597.8286536607598
3103,1990,1206,1553.7147591575567
3104,1991,1206,1530.3323769040546
3105,1992,1206,1355.1630181813327
3106,1993,1206,1283.077136793336
3107,1994,1206,1332.9758619534985
3108,1995,1206,1267.3510561634125
3109,1996,1206,1334.504687873574
3110,1997,1206,1319.1543864358653
3111,1998,1206,1344.0483763534294
3112,1999,1206,1528.6133792814942
3113,2000,1206,1573.810091558438
3114,2001,1206,1611.5168399939928
3115,2002,1206,1609.860741116573
3116,2003,1206,1587.2204338356737
3117,2004,1206,1636.2373845545194
3118,2005,1206,1600.890567018343
3119,2006,1206,1699.4687552232965
3120,2007,1206,1643.213105767294
3121,2008,1206,1685.3758642517832
3122,2009,1206,1670.581407641939
3123,2010,1206,1600.0914019789561
3124,2011,1206,1742.2380562985459
3125,2012,1206,1711.5551489438456
3126,2013,1206,1612.2873872457296
3127,2014,1206,1548.2403220650613
3128,2015,1206,1494.189512822789
3129,2016,1206,1473.2442567963553
3130,2017,1206,1581.3434596578031
3131,2018,1206,1524.197775027847
3132,1985,1207,1730.9382155647618
3133,1986,1207,1773.7944968835343
3134,1987,1207,1821.448831935278
3135,1988,1207,1788.4809858175672
3136,1989,1207,1883.4136901695585
3137,1990,1207,1897.572632098338
3138,1991,1207,1817.3825743649852
3139,1992,1207,1807.9884876861977
3140,1993,1207,1759.9956792520559
3141,1994,1207,1803.3423269598932
3142,1995,1207,1827.513505233809
3143,1996,1207,1908.7941759971636
3144,1997,1207,1850.2443215062158
3145,1998,1207,1745.6091696290464
3146,1999,1207,1715.5938189278852
3147,2000,1207,1699.3647121807842
3148,2001,1207,1768.9369932026882
3149,2002,1207,1796.9458023544014
3150,2003,1207,1734.4591101891729
3151,2004,1207,1650.0923390714559
3152,2005,1207,1676.088060923035
3153,2006,1207,1781.1793324560601
3154,2007,1207,1932.3683380701627
3155,2008,1207,1983.5331191351647
3156,2009,1207,1862.7468208518578
3157,2010,1207,1910.6292194294365
3158,2011,1207,1882.1508302064444
3159,2012,1207,1909.5047138909379
3160,2013,1207,1969.0984344060478
3161,2014,1207,1836.6362370469792
3162,2015,1207,1882.047772772871
3163,2016,1207,1773.8446324782733
3164,2017,1207,1716.6846127024899
3165,2018,1207,1673.5010629816945
3166,1985,1208,1621.6281819081498
3167,1986,1208,1642.0772546910298
3168,1987,1208,1644.8329301815263
3169,1988,1208,1654.5487642642402
3170,1989,1208,1619.44915190599
3171,1990,1208,1692.3133682780524
3172,1991,1208,1723.5998056823698
3173,1992,1208,1701.9874683834748
3174,1993,1208,1722.4110956869588
3175,1994,1208,1665.8536314155688
3176,1995,1208,1729.289079000817
3177,1996,1208,1789.4026670817125
3178,1997,1208,1831.8083361187066
3179,1998,1208,1793.2987050182116
3180,1999,1208,1736.4115101587827
3181,2000,1208,1621.0480976056726
3182,2001,1208,1696.9120329317684
3183,2002,1208,1793.3560918345568
3184,2003,1208,1858.631735818286
3185,2004,1208,1795.3969841685675
3186,2005,1208,1625.4269734390462
3187,2006,1208,1629.5863041072698
3188,2007,1208,1727.778675069363
3189,2008,1208,1718.3898873353119
3190,2009,1208,1593.584606169375
3191,2010,1208,1639.963623149943
3192,2011,1208,1727.2053088561968
3193,2012,1208,1702.6511765502983
3194,2013,1208,1691.5655045947944
3195,2014,1208,1736.77659229453
3196,2015,1208,1781.3554304725235
3197,2016,1208,1772.6795245404344
3198,2017,1208,1763.8138343157739
3199,2018,1208,1752.4704304064069
3200,1985,1209,1299.3924004922983
3201,1986,1209,1288.1527539252875
3202,1987,1209,1305.6039396028684
3203,1988,1209,1307.5520139802247
3204,1989,1209,1361.9060884457958
3205,1990,1209,1250.2404858742414
3206,1991,1209,1384.5228876389397
3207,1992,1209,1395.4312988265012
3208,1993,1209,1337.588979546101
3209,1994,1209,1341.4636800810893
3210,1995,1209,1312.3481564584674
3211,1996,1209,1283.3042017889895
3212,1997,1209,1261.0435611888158
3213,1998,1209,1359.4910051672607
3214,1999,1209,1400.1022560319284
3215,2000,1209,1441.0506279467502
3216,2001,1209,1568.809194238349
3217,2002,1209,1524.0318131874901
3218,2003,1209,1434.3168419615372
3219,2004,1209,1488.7224124874679
3220,2005,1209,1432.772673482723
3221,2006,1209,1380.9509961740582
3222,2007,1209,1368.6847799812329
3223,2008,1209,1340.0186281834203
3224,2009,1209,1374.5534465571975
3225,2010,1209,1376.681597570221
3226,2011,1209,1401.4685774724715
3227,2012,1209,1559.5364366685021
3228,2013,1209,1524.4348678603162
3229,2014,1209,1652.6009178802894
3230,2015,1209,1662.7777487403973
3231,2016,1209,1519.4042583727307
3232,2017,1209,1546.4416864144016
3233,2018,1209,1595.3074185676173
3234,1985,1210,1643.0145015165024
